city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature
Burbank,2019-10-15 05:53:00,16.0,33.0,Fair,986.81,0.0,0.0,16.0
Burbank,2019-10-15 06:53:00,16.0,33.0,Fair,986.81,6.0,0.0,16.0
Burbank,2019-10-15 07:53:00,15.0,33.0,Fair,986.81,0.0,0.0,15.0
Burbank,2019-10-15 09:53:00,14.0,33.0,Fair,986.81,6.0,0.0,14.0
Burbank,2019-10-15 10:53:00,13.0,33.0,Fair,986.48,0.0,0.0,13.0
Burbank,2019-10-15 11:53:00,12.0,33.0,Fair,986.81,0.0,0.0,12.0
Burbank,2019-10-15 12:53:00,12.0,33.0,Fair,987.47,11.0,0.0,12.0
Burbank,2019-10-15 13:53:00,12.0,34.0,Fair,987.8,0.0,0.0,12.0
Burbank,2019-10-15 14:53:00,13.0,34.0,Fair,988.13,0.0,0.0,13.0
Burbank,2019-10-15 15:53:00,16.0,34.0,Fair,988.45,0.0,0.0,16.0
Burbank,2019-10-15 16:53:00,18.0,34.0,Fair,988.78,0.0,0.0,18.0
Burbank,2019-10-15 17:53:00,22.0,34.0,Fair,988.45,7.0,0.0,22.0
Burbank,2019-10-15 18:53:00,25.0,34.0,Fair,988.13,0.0,0.0,25.0
Burbank,2019-10-15 19:53:00,28.0,34.0,Fair,987.47,6.0,0.0,27.0
Burbank,2019-10-15 20:53:00,29.0,34.0,Fair,986.48,0.0,0.0,27.0
Burbank,2019-10-15 21:53:00,31.0,34.0,Fair,985.49,7.0,0.0,28.0
Burbank,2019-10-15 22:53:00,31.0,34.0,Fair,985.16,13.0,0.0,29.0
Burbank,2019-10-15 23:53:00,30.0,34.0,Fair,985.16,13.0,0.0,28.0
Burbank,2019-10-16 00:53:00,29.0,30.0,Partly Cloudy,985.16,6.0,0.0,27.0
Burbank,2019-10-16 01:53:00,27.0,33.0,Fair,985.82,0.0,0.0,26.0
Burbank,2019-10-16 02:53:00,24.0,33.0,Fair,985.82,7.0,0.0,24.0
Burbank,2019-10-16 03:53:00,23.0,33.0,Fair,985.82,9.0,0.0,23.0
Burbank,2019-10-16 04:53:00,22.0,33.0,Fair,986.15,11.0,0.0,22.0
Burbank,2019-10-16 05:53:00,21.0,33.0,Fair,986.81,7.0,0.0,21.0
Burbank,2019-10-16 06:53:00,19.0,33.0,Fair,986.81,0.0,0.0,19.0
Burbank,2019-10-16 07:53:00,19.0,33.0,Fair,986.48,6.0,0.0,19.0
Burbank,2019-10-16 08:53:00,18.0,33.0,Fair,986.48,0.0,0.0,18.0
Burbank,2019-10-16 09:53:00,18.0,33.0,Fair,986.15,0.0,0.0,18.0
Burbank,2019-10-16 10:53:00,17.0,33.0,Fair,985.49,0.0,0.0,17.0
Burbank,2019-10-16 11:53:00,16.0,33.0,Fair,985.16,0.0,0.0,16.0
Burbank,2019-10-16 12:53:00,16.0,33.0,Fair,985.82,7.0,0.0,16.0
Burbank,2019-10-16 13:53:00,16.0,34.0,Fair,986.15,0.0,0.0,16.0
Burbank,2019-10-16 14:53:00,18.0,34.0,Fair,986.48,6.0,0.0,18.0
Burbank,2019-10-16 15:53:00,22.0,34.0,Fair,986.81,6.0,0.0,22.0
Burbank,2019-10-16 16:53:00,24.0,34.0,Fair,986.48,6.0,0.0,24.0
Burbank,2019-10-16 17:53:00,28.0,34.0,Fair,986.15,7.0,0.0,27.0
Burbank,2019-10-16 18:53:00,30.0,34.0,Fair,985.49,0.0,0.0,28.0
Burbank,2019-10-16 19:53:00,32.0,34.0,Fair,984.17,0.0,0.0,29.0
Burbank,2019-10-16 20:53:00,32.0,34.0,Fair,982.86,15.0,0.0,29.0
Burbank,2019-10-16 21:53:00,32.0,34.0,Fair,982.2,17.0,0.0,29.0
Burbank,2019-10-16 22:53:00,31.0,34.0,Fair,981.87,15.0,0.0,29.0
Burbank,2019-10-16 23:53:00,31.0,34.0,Fair,981.54,9.0,0.0,28.0
Burbank,2019-10-17 00:53:00,29.0,26.0,Cloudy,981.21,9.0,0.0,27.0
Burbank,2019-10-17 01:53:00,26.0,27.0,Mostly Cloudy,981.21,7.0,0.0,26.0
Burbank,2019-10-17 02:53:00,24.0,27.0,Mostly Cloudy,981.54,6.0,0.0,24.0
Burbank,2019-10-17 03:53:00,22.0,33.0,Fair,981.54,13.0,0.0,22.0
Burbank,2019-10-17 04:53:00,21.0,29.0,Partly Cloudy,981.87,15.0,0.0,21.0
Burbank,2019-10-17 05:53:00,19.0,27.0,Mostly Cloudy,982.2,0.0,0.0,19.0
Burbank,2019-10-17 06:53:00,19.0,29.0,Partly Cloudy,981.87,0.0,0.0,19.0
Burbank,2019-10-17 07:53:00,18.0,29.0,Partly Cloudy,981.87,0.0,0.0,18.0
Burbank,2019-10-17 08:53:00,18.0,26.0,Cloudy,981.54,6.0,0.0,18.0
Burbank,2019-10-17 09:53:00,18.0,27.0,Mostly Cloudy,981.21,9.0,0.0,18.0
Burbank,2019-10-17 10:53:00,17.0,27.0,Mostly Cloudy,980.88,6.0,0.0,17.0
Burbank,2019-10-17 11:53:00,17.0,26.0,Cloudy,981.21,0.0,0.0,17.0
Burbank,2019-10-17 12:53:00,16.0,29.0,Partly Cloudy,981.21,0.0,0.0,16.0
Burbank,2019-10-17 13:53:00,16.0,30.0,Partly Cloudy,981.54,6.0,0.0,16.0
Burbank,2019-10-17 14:36:00,16.0,30.0,Partly Cloudy,981.54,7.0,0.0,16.0
Burbank,2019-10-17 14:53:00,16.0,34.0,Fair,981.54,13.0,0.0,16.0
Burbank,2019-10-17 15:07:00,16.0,34.0,Fair,981.87,9.0,0.0,16.0
Burbank,2019-10-17 15:28:00,16.0,26.0,Cloudy,981.87,11.0,0.0,16.0
Burbank,2019-10-17 15:53:00,17.0,21.0,Haze,982.2,15.0,0.0,17.0
Burbank,2019-10-17 16:31:00,17.0,30.0,Partly Cloudy,982.2,13.0,0.0,17.0
Burbank,2019-10-17 16:53:00,18.0,21.0,Haze,982.2,13.0,0.0,18.0
Burbank,2019-10-17 17:53:00,20.0,34.0,Fair,982.53,9.0,0.0,20.0
Burbank,2019-10-17 18:53:00,22.0,34.0,Fair,981.87,11.0,0.0,22.0
Burbank,2019-10-17 19:53:00,23.0,34.0,Fair,981.21,17.0,0.0,23.0
Burbank,2019-10-17 20:53:00,24.0,34.0,Fair,980.55,13.0,0.0,24.0
Burbank,2019-10-17 21:53:00,25.0,34.0,Fair,979.89,15.0,0.0,26.0
Burbank,2019-10-17 22:53:00,23.0,34.0,Fair,979.56,19.0,0.0,23.0
Burbank,2019-10-17 23:53:00,22.0,34.0,Fair,979.56,15.0,0.0,22.0
Burbank,2019-10-18 00:53:00,21.0,30.0,Partly Cloudy,979.89,7.0,0.0,21.0
Burbank,2019-10-18 01:53:00,20.0,33.0,Fair,980.22,7.0,0.0,20.0
Burbank,2019-10-18 02:53:00,19.0,33.0,Fair,980.22,0.0,0.0,19.0
Burbank,2019-10-18 03:53:00,20.0,33.0,Fair,980.55,11.0,0.0,20.0
Burbank,2019-10-18 04:53:00,20.0,33.0,Fair,981.21,24.0,0.0,20.0
Burbank,2019-10-18 05:53:00,20.0,33.0,Fair / Windy,981.54,35.0,0.0,20.0
Burbank,2019-10-18 06:53:00,19.0,33.0,Fair,981.54,22.0,0.0,19.0
Burbank,2019-10-18 07:53:00,18.0,33.0,Fair,981.87,17.0,0.0,18.0
Burbank,2019-10-18 08:53:00,17.0,33.0,Fair,982.53,11.0,0.0,17.0
Burbank,2019-10-18 09:53:00,16.0,33.0,Fair,983.19,9.0,0.0,16.0
Burbank,2019-10-18 10:53:00,15.0,33.0,Fair,983.19,6.0,0.0,15.0
Burbank,2019-10-18 11:53:00,14.0,33.0,Fair,983.84,0.0,0.0,14.0
Burbank,2019-10-18 12:53:00,16.0,33.0,Fair,983.84,17.0,0.0,16.0
Burbank,2019-10-18 13:53:00,14.0,34.0,Fair,984.17,13.0,0.0,14.0
Burbank,2019-10-18 14:53:00,14.0,34.0,Fair,984.83,6.0,0.0,14.0
Burbank,2019-10-18 15:53:00,16.0,34.0,Fair,985.82,9.0,0.0,16.0
Burbank,2019-10-18 16:53:00,18.0,34.0,Fair,986.15,15.0,0.0,18.0
Burbank,2019-10-18 17:53:00,20.0,34.0,Fair,986.48,11.0,0.0,20.0
Burbank,2019-10-18 18:53:00,21.0,34.0,Fair,986.15,15.0,0.0,21.0
Burbank,2019-10-18 19:53:00,23.0,34.0,Fair,984.83,13.0,0.0,23.0
Burbank,2019-10-18 20:53:00,25.0,34.0,Fair,984.17,9.0,0.0,25.0
Burbank,2019-10-18 21:53:00,24.0,34.0,Fair,983.84,15.0,0.0,24.0
Burbank,2019-10-18 22:53:00,24.0,34.0,Fair,983.84,17.0,0.0,24.0
Burbank,2019-10-18 23:53:00,23.0,34.0,Fair,983.84,7.0,0.0,23.0
Burbank,2019-10-19 00:53:00,23.0,30.0,Partly Cloudy,983.52,6.0,0.0,23.0
Burbank,2019-10-19 01:53:00,22.0,33.0,Fair,983.84,6.0,0.0,22.0
Burbank,2019-10-19 02:53:00,21.0,33.0,Fair,984.17,0.0,0.0,21.0
Burbank,2019-10-19 03:53:00,19.0,33.0,Fair,984.17,7.0,0.0,19.0
Burbank,2019-10-19 04:53:00,19.0,33.0,Fair,984.17,6.0,0.0,19.0
Burbank,2019-10-19 05:53:00,20.0,33.0,Fair,984.17,11.0,0.0,20.0
Burbank,2019-10-19 06:53:00,19.0,33.0,Fair,984.17,7.0,0.0,19.0
Burbank,2019-10-19 07:53:00,17.0,33.0,Fair,984.17,9.0,0.0,17.0
Burbank,2019-10-19 08:53:00,16.0,29.0,Partly Cloudy,984.17,7.0,0.0,16.0
Burbank,2019-10-19 09:53:00,17.0,33.0,Fair,984.5,6.0,0.0,17.0
Burbank,2019-10-19 10:53:00,13.0,33.0,Fair,984.17,0.0,0.0,13.0
Burbank,2019-10-19 11:53:00,13.0,33.0,Fair,984.17,0.0,0.0,13.0
Burbank,2019-10-19 12:53:00,13.0,33.0,Fair,984.5,6.0,0.0,13.0
Burbank,2019-10-19 13:53:00,13.0,34.0,Fair,984.5,0.0,0.0,13.0
Burbank,2019-10-19 14:53:00,13.0,34.0,Fair,985.49,0.0,0.0,13.0
Burbank,2019-10-19 15:53:00,17.0,34.0,Fair,985.82,0.0,0.0,17.0
Burbank,2019-10-19 16:53:00,19.0,34.0,Fair,985.82,11.0,0.0,19.0
Burbank,2019-10-19 17:53:00,22.0,34.0,Fair,985.82,11.0,0.0,22.0
Burbank,2019-10-19 18:53:00,24.0,34.0,Fair,985.49,9.0,0.0,24.0
Burbank,2019-10-19 19:53:00,26.0,34.0,Fair,984.83,15.0,0.0,26.0
Burbank,2019-10-19 20:53:00,25.0,28.0,Mostly Cloudy,983.84,17.0,0.0,26.0
Burbank,2019-10-19 21:53:00,26.0,34.0,Fair,983.52,15.0,0.0,26.0
Burbank,2019-10-19 22:53:00,25.0,34.0,Fair,982.86,11.0,0.0,26.0
Burbank,2019-10-19 23:53:00,24.0,34.0,Fair,982.53,17.0,0.0,24.0
Burbank,2019-10-20 00:53:00,23.0,34.0,Fair,982.53,15.0,0.0,23.0
Burbank,2019-10-20 01:53:00,21.0,33.0,Fair,982.86,0.0,0.0,21.0
Burbank,2019-10-20 02:53:00,19.0,33.0,Fair,983.52,11.0,0.0,19.0
Burbank,2019-10-20 03:53:00,19.0,33.0,Fair,983.52,0.0,0.0,19.0
Burbank,2019-10-20 04:53:00,18.0,33.0,Fair,983.52,7.0,0.0,18.0
Burbank,2019-10-20 05:53:00,22.0,33.0,Fair,983.52,11.0,0.0,22.0
Burbank,2019-10-20 06:53:00,22.0,33.0,Fair,982.86,17.0,0.0,22.0
Burbank,2019-10-20 07:53:00,22.0,33.0,Fair,982.86,11.0,0.0,22.0
Burbank,2019-10-20 08:53:00,17.0,29.0,Partly Cloudy,983.52,6.0,0.0,17.0
Burbank,2019-10-20 09:53:00,21.0,33.0,Fair,983.19,13.0,0.0,21.0
Burbank,2019-10-20 10:53:00,17.0,33.0,Fair,983.19,17.0,0.0,17.0
Burbank,2019-10-20 11:53:00,19.0,33.0,Fair,982.86,22.0,0.0,19.0
Burbank,2019-10-20 12:53:00,19.0,33.0,Fair,983.19,20.0,0.0,19.0
Burbank,2019-10-20 13:53:00,20.0,34.0,Fair,983.84,13.0,0.0,20.0
Burbank,2019-10-20 14:07:00,19.0,34.0,Fair,983.84,15.0,0.0,19.0
Burbank,2019-10-20 14:53:00,21.0,34.0,Fair,984.5,15.0,0.0,21.0
Burbank,2019-10-20 15:53:00,23.0,34.0,Fair,985.16,20.0,0.0,23.0
Burbank,2019-10-20 16:53:00,24.0,34.0,Fair,985.16,26.0,0.0,24.0
Burbank,2019-10-20 17:53:00,25.0,34.0,Fair,985.16,24.0,0.0,25.0
Burbank,2019-10-20 18:46:00,24.0,34.0,Fair,985.49,13.0,0.0,24.0
Burbank,2019-10-20 18:53:00,25.0,34.0,Fair,985.16,7.0,0.0,25.0
Burbank,2019-10-20 19:53:00,28.0,34.0,Fair,984.5,6.0,0.0,27.0
Burbank,2019-10-20 20:10:00,29.0,34.0,Fair,984.5,22.0,0.0,27.0
Burbank,2019-10-20 20:53:00,30.0,34.0,Fair,983.52,22.0,0.0,28.0
Burbank,2019-10-20 21:53:00,31.0,34.0,Fair,982.86,20.0,0.0,29.0
Burbank,2019-10-20 22:53:00,31.0,34.0,Fair,982.86,22.0,0.0,29.0
Burbank,2019-10-20 23:53:00,31.0,34.0,Fair,982.86,24.0,0.0,28.0
Burbank,2019-10-21 00:53:00,29.0,30.0,Partly Cloudy,982.86,7.0,0.0,27.0
Burbank,2019-10-21 01:53:00,27.0,29.0,Partly Cloudy,983.52,0.0,0.0,26.0
Burbank,2019-10-21 02:53:00,25.0,33.0,Fair,984.17,0.0,0.0,24.0
Burbank,2019-10-21 03:53:00,24.0,33.0,Fair,984.83,15.0,0.0,24.0
Burbank,2019-10-21 04:53:00,23.0,33.0,Fair,985.16,6.0,0.0,23.0
Burbank,2019-10-21 05:53:00,22.0,33.0,Fair,985.82,0.0,0.0,22.0
Burbank,2019-10-21 06:53:00,21.0,33.0,Fair,986.15,0.0,0.0,21.0
Burbank,2019-10-21 07:53:00,21.0,33.0,Fair,986.15,6.0,0.0,21.0
Burbank,2019-10-21 08:53:00,21.0,29.0,Partly Cloudy,986.48,0.0,0.0,21.0
Burbank,2019-10-21 09:53:00,19.0,33.0,Fair,986.48,0.0,0.0,19.0
Burbank,2019-10-21 10:53:00,18.0,33.0,Fair,986.15,0.0,0.0,18.0
Burbank,2019-10-21 11:53:00,16.0,33.0,Fair,986.15,0.0,0.0,16.0
Burbank,2019-10-21 12:53:00,16.0,33.0,Fair,986.81,6.0,0.0,16.0
Burbank,2019-10-21 13:53:00,16.0,34.0,Fair,987.47,0.0,0.0,16.0
Burbank,2019-10-21 14:53:00,18.0,34.0,Fair,987.8,6.0,0.0,18.0
Burbank,2019-10-21 15:53:00,23.0,34.0,Fair,988.78,0.0,0.0,23.0
Burbank,2019-10-21 16:53:00,25.0,34.0,Fair,989.11,0.0,0.0,24.0
Burbank,2019-10-21 17:53:00,28.0,34.0,Fair,989.11,0.0,0.0,26.0
Burbank,2019-10-21 18:53:00,29.0,34.0,Fair,988.78,7.0,0.0,27.0
Burbank,2019-10-21 19:53:00,31.0,34.0,Fair,988.13,7.0,0.0,28.0
Burbank,2019-10-21 20:53:00,32.0,34.0,Fair,987.47,6.0,0.0,29.0
Burbank,2019-10-21 21:53:00,32.0,34.0,Fair,986.81,7.0,0.0,29.0
Burbank,2019-10-21 22:53:00,32.0,34.0,Fair,986.81,17.0,0.0,29.0
Burbank,2019-10-21 23:53:00,31.0,34.0,Fair,987.14,15.0,0.0,29.0
Burbank,2019-10-22 00:53:00,29.0,30.0,Partly Cloudy,987.14,9.0,0.0,27.0
Burbank,2019-10-22 01:53:00,28.0,29.0,Partly Cloudy,987.8,13.0,0.0,27.0
Burbank,2019-10-22 02:53:00,27.0,33.0,Fair,988.78,7.0,0.0,26.0
Burbank,2019-10-22 03:53:00,24.0,33.0,Fair,989.11,6.0,0.0,24.0
Burbank,2019-10-22 04:53:00,23.0,33.0,Fair,989.44,0.0,0.0,23.0
Burbank,2019-10-22 05:53:00,22.0,33.0,Fair,990.1,0.0,0.0,22.0
Burbank,2019-10-22 06:53:00,20.0,33.0,Fair,990.1,9.0,0.0,20.0
Burbank,2019-10-22 07:53:00,19.0,33.0,Fair,990.1,0.0,0.0,19.0
Burbank,2019-10-22 08:53:00,19.0,33.0,Fair,990.1,9.0,0.0,19.0
Burbank,2019-10-22 09:53:00,18.0,33.0,Fair,990.1,0.0,0.0,18.0
Burbank,2019-10-22 10:53:00,17.0,33.0,Fair,989.77,0.0,0.0,17.0
Burbank,2019-10-22 11:53:00,17.0,33.0,Fair,989.77,0.0,0.0,17.0
Burbank,2019-10-22 12:53:00,16.0,33.0,Fair,990.1,0.0,0.0,16.0
Burbank,2019-10-22 13:53:00,17.0,34.0,Fair,990.43,6.0,0.0,17.0
Burbank,2019-10-22 14:53:00,18.0,34.0,Fair,990.43,0.0,0.0,18.0
Burbank,2019-10-22 15:53:00,23.0,34.0,Fair,991.09,0.0,0.0,23.0
Burbank,2019-10-22 16:53:00,26.0,34.0,Fair,991.09,0.0,0.0,25.0
Burbank,2019-10-22 17:53:00,29.0,34.0,Fair,990.76,0.0,0.0,27.0
Burbank,2019-10-22 18:53:00,32.0,34.0,Fair,990.43,6.0,0.0,29.0
Burbank,2019-10-22 19:53:00,34.0,34.0,Fair,989.11,9.0,0.0,31.0
Burbank,2019-10-22 20:53:00,34.0,34.0,Fair,987.8,11.0,0.0,32.0
Burbank,2019-10-22 21:53:00,34.0,34.0,Fair,987.14,20.0,0.0,32.0
Burbank,2019-10-22 22:53:00,33.0,34.0,Fair,987.14,15.0,0.0,30.0
Burbank,2019-10-22 23:53:00,32.0,34.0,Fair,986.81,13.0,0.0,29.0
Burbank,2019-10-23 00:53:00,30.0,30.0,Partly Cloudy,986.48,6.0,0.0,28.0
Burbank,2019-10-23 01:53:00,28.0,33.0,Fair,987.14,0.0,0.0,27.0
Burbank,2019-10-23 02:53:00,27.0,33.0,Fair,987.14,0.0,0.0,26.0
Burbank,2019-10-23 03:53:00,24.0,33.0,Fair,986.81,15.0,0.0,24.0
Burbank,2019-10-23 04:53:00,24.0,33.0,Fair,986.81,7.0,0.0,24.0
Burbank,2019-10-23 05:53:00,23.0,33.0,Fair,987.14,6.0,0.0,23.0
Burbank,2019-10-23 06:53:00,20.0,33.0,Fair,986.81,6.0,0.0,20.0
Burbank,2019-10-23 07:53:00,19.0,33.0,Fair,986.48,0.0,0.0,19.0
Burbank,2019-10-23 08:53:00,19.0,33.0,Fair,986.15,7.0,0.0,19.0
Burbank,2019-10-23 09:53:00,19.0,33.0,Fair,985.82,0.0,0.0,19.0
Burbank,2019-10-23 10:53:00,17.0,33.0,Fair,985.16,6.0,0.0,17.0
Burbank,2019-10-23 11:53:00,17.0,33.0,Fair,984.83,0.0,0.0,17.0
Burbank,2019-10-23 12:53:00,16.0,33.0,Fair,985.16,0.0,0.0,16.0
Burbank,2019-10-23 13:53:00,16.0,34.0,Fair,985.16,0.0,0.0,16.0
Burbank,2019-10-23 14:53:00,18.0,34.0,Fair,985.16,0.0,0.0,18.0
Burbank,2019-10-23 15:53:00,21.0,34.0,Fair,985.82,0.0,0.0,21.0
Burbank,2019-10-23 16:53:00,25.0,34.0,Fair,985.82,0.0,0.0,25.0
Burbank,2019-10-23 17:53:00,28.0,34.0,Fair,985.49,7.0,0.0,26.0
Burbank,2019-10-23 18:53:00,30.0,34.0,Fair,984.83,7.0,0.0,28.0
Burbank,2019-10-23 19:53:00,31.0,34.0,Fair,984.5,0.0,0.0,29.0
Burbank,2019-10-23 20:53:00,33.0,34.0,Fair,983.52,9.0,0.0,31.0
Burbank,2019-10-23 21:53:00,33.0,34.0,Fair,982.86,11.0,0.0,30.0
Burbank,2019-10-23 22:53:00,33.0,34.0,Fair,982.86,9.0,0.0,31.0
Burbank,2019-10-23 23:53:00,32.0,34.0,Fair,982.53,11.0,0.0,30.0
Burbank,2019-10-24 00:53:00,29.0,30.0,Partly Cloudy,982.2,7.0,0.0,28.0
Burbank,2019-10-24 01:53:00,28.0,33.0,Fair,982.53,6.0,0.0,27.0
Burbank,2019-10-24 02:53:00,27.0,33.0,Fair,983.19,6.0,0.0,26.0
Burbank,2019-10-24 03:53:00,24.0,33.0,Fair,983.52,7.0,0.0,24.0
Burbank,2019-10-24 04:53:00,23.0,33.0,Fair,983.84,0.0,0.0,23.0
Burbank,2019-10-24 05:53:00,22.0,33.0,Fair,984.5,0.0,0.0,22.0
Burbank,2019-10-24 06:53:00,21.0,33.0,Fair,984.5,0.0,0.0,21.0
Burbank,2019-10-24 07:53:00,21.0,33.0,Fair,984.5,6.0,0.0,21.0
Burbank,2019-10-24 08:53:00,19.0,33.0,Fair,984.5,0.0,0.0,19.0
Burbank,2019-10-24 09:53:00,18.0,33.0,Fair,984.5,0.0,0.0,18.0
Burbank,2019-10-24 10:53:00,18.0,33.0,Fair,984.17,6.0,0.0,18.0
Burbank,2019-10-24 11:53:00,19.0,33.0,Fair,984.17,6.0,0.0,19.0
Burbank,2019-10-24 12:53:00,18.0,33.0,Fair,984.83,0.0,0.0,18.0
Burbank,2019-10-24 13:53:00,19.0,34.0,Fair,985.49,0.0,0.0,19.0
Burbank,2019-10-24 14:53:00,21.0,34.0,Fair,986.15,6.0,0.0,21.0
Burbank,2019-10-24 15:53:00,24.0,34.0,Fair,987.47,6.0,0.0,24.0
Burbank,2019-10-24 16:53:00,29.0,34.0,Fair,987.8,11.0,0.0,27.0
Burbank,2019-10-24 17:53:00,33.0,34.0,Fair,987.8,9.0,0.0,31.0
Burbank,2019-10-24 18:53:00,33.0,34.0,Fair,987.47,20.0,0.0,31.0
Burbank,2019-10-24 19:53:00,34.0,34.0,Fair,987.14,11.0,0.0,32.0
Burbank,2019-10-24 20:53:00,34.0,34.0,Fair,986.48,20.0,0.0,32.0
Burbank,2019-10-24 21:53:00,35.0,34.0,Fair,986.48,,0.0,32.0
Burbank,2019-10-24 22:02:00,35.0,34.0,Fair,986.15,11.0,0.0,32.0
Burbank,2019-10-24 22:53:00,34.0,34.0,Fair,986.15,9.0,0.0,31.0
Burbank,2019-10-24 23:53:00,34.0,34.0,Fair,986.48,9.0,0.0,31.0
Burbank,2019-10-25 00:53:00,31.0,30.0,Partly Cloudy / Windy,986.48,33.0,0.0,29.0
Burbank,2019-10-25 01:53:00,29.0,29.0,Partly Cloudy,986.81,26.0,0.0,27.0
Burbank,2019-10-25 02:53:00,28.0,29.0,Partly Cloudy,987.47,20.0,0.0,26.0
Burbank,2019-10-25 03:53:00,28.0,29.0,Partly Cloudy,987.8,15.0,0.0,26.0
Burbank,2019-10-25 04:53:00,26.0,29.0,Partly Cloudy,988.45,7.0,0.0,24.0
Burbank,2019-10-25 05:53:00,23.0,29.0,Partly Cloudy,988.45,0.0,0.0,23.0
Burbank,2019-10-25 06:53:00,22.0,29.0,Partly Cloudy,988.78,7.0,0.0,22.0
Burbank,2019-10-25 07:53:00,21.0,29.0,Partly Cloudy,988.45,11.0,0.0,21.0
Burbank,2019-10-25 08:53:00,22.0,33.0,Fair,987.8,,0.0,22.0
Burbank,2019-10-25 09:53:00,19.0,29.0,Partly Cloudy,987.8,6.0,0.0,19.0
Burbank,2019-10-25 10:53:00,18.0,33.0,Fair,987.47,0.0,0.0,18.0
Burbank,2019-10-25 11:53:00,19.0,33.0,Fair,987.8,0.0,0.0,19.0
Burbank,2019-10-25 12:53:00,18.0,33.0,Fair,987.8,7.0,0.0,18.0
Burbank,2019-10-25 13:53:00,16.0,34.0,Fair,988.13,6.0,0.0,16.0
Burbank,2019-10-25 14:53:00,19.0,34.0,Fair,988.78,7.0,0.0,19.0
Burbank,2019-10-25 15:53:00,23.0,34.0,Fair,989.11,0.0,0.0,23.0
Burbank,2019-10-25 16:53:00,26.0,34.0,Fair,989.44,0.0,0.0,25.0
Burbank,2019-10-25 17:53:00,28.0,34.0,Fair,989.11,7.0,0.0,27.0
Burbank,2019-10-25 18:53:00,30.0,34.0,Fair,988.78,6.0,0.0,28.0
Burbank,2019-10-25 19:53:00,32.0,34.0,Fair,987.8,7.0,0.0,29.0
Burbank,2019-10-25 20:53:00,33.0,34.0,Fair,986.81,6.0,0.0,30.0
Burbank,2019-10-25 21:53:00,33.0,34.0,Fair,985.82,6.0,0.0,31.0
Burbank,2019-10-25 22:53:00,33.0,34.0,Fair,985.49,17.0,0.0,30.0
Burbank,2019-10-25 23:53:00,31.0,34.0,Fair,985.49,15.0,0.0,28.0
Burbank,2019-10-26 00:53:00,29.0,30.0,Partly Cloudy,985.16,11.0,0.0,27.0
Burbank,2019-10-26 01:53:00,27.0,33.0,Fair,985.49,15.0,0.0,26.0
Burbank,2019-10-26 02:53:00,26.0,29.0,Partly Cloudy,985.82,0.0,0.0,24.0
Burbank,2019-10-26 03:53:00,24.0,33.0,Fair,985.82,6.0,0.0,24.0
Burbank,2019-10-26 04:53:00,22.0,33.0,Fair,985.82,6.0,0.0,22.0
Burbank,2019-10-26 05:53:00,21.0,33.0,Fair,985.82,0.0,0.0,21.0
Burbank,2019-10-26 06:53:00,20.0,33.0,Fair,985.49,0.0,0.0,20.0
Burbank,2019-10-26 07:53:00,18.0,33.0,Fair,985.16,0.0,0.0,18.0
Burbank,2019-10-26 08:53:00,19.0,33.0,Fair,984.83,0.0,0.0,19.0
Burbank,2019-10-26 09:53:00,17.0,33.0,Fair,984.17,0.0,0.0,17.0
Burbank,2019-10-26 10:53:00,17.0,33.0,Fair,983.52,0.0,0.0,17.0
Burbank,2019-10-26 11:53:00,16.0,33.0,Fair,983.19,7.0,0.0,16.0
Burbank,2019-10-26 12:53:00,16.0,33.0,Fair,983.19,0.0,0.0,16.0
Burbank,2019-10-26 13:53:00,14.0,34.0,Fair,982.86,6.0,0.0,14.0
Burbank,2019-10-26 14:53:00,16.0,34.0,Fair,983.19,0.0,0.0,16.0
Burbank,2019-10-26 15:53:00,20.0,34.0,Fair,983.52,0.0,0.0,20.0
Burbank,2019-10-26 16:53:00,23.0,34.0,Fair,983.19,6.0,0.0,23.0
Burbank,2019-10-26 17:53:00,27.0,34.0,Fair,982.86,6.0,0.0,26.0
Burbank,2019-10-26 18:53:00,28.0,34.0,Fair,982.2,7.0,0.0,27.0
Burbank,2019-10-26 19:53:00,31.0,34.0,Fair,981.21,6.0,0.0,28.0
Burbank,2019-10-26 20:53:00,31.0,34.0,Fair,980.22,13.0,0.0,28.0
Burbank,2019-10-26 21:53:00,31.0,34.0,Fair,979.89,15.0,0.0,28.0
Burbank,2019-10-26 22:53:00,30.0,34.0,Fair,979.24,17.0,0.0,28.0
Burbank,2019-10-26 23:53:00,28.0,34.0,Fair,979.24,17.0,0.0,27.0
Burbank,2019-10-27 00:53:00,26.0,30.0,Partly Cloudy,978.91,13.0,0.0,25.0
Burbank,2019-10-27 01:53:00,24.0,33.0,Fair,979.56,7.0,0.0,24.0
Burbank,2019-10-27 02:53:00,22.0,33.0,Fair,979.89,6.0,0.0,22.0
Burbank,2019-10-27 03:53:00,21.0,33.0,Fair,979.89,7.0,0.0,21.0
Burbank,2019-10-27 04:53:00,20.0,33.0,Fair,980.22,7.0,0.0,20.0
Burbank,2019-10-27 05:53:00,19.0,33.0,Fair,980.22,6.0,0.0,19.0
Burbank,2019-10-27 06:53:00,18.0,33.0,Fair,980.22,9.0,0.0,18.0
Burbank,2019-10-27 07:53:00,17.0,33.0,Fair,980.22,6.0,0.0,17.0
